key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2162826,6140691,50,50,22,0,0,0,0,2001,81658,81158,81456,False,"Die Dolche","Von den Gipfeln des Dravanischen Hinterlandes blickte ich herab auf das Land, wie es dalag in seiner ganzen Schönheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Eine Region des Hinterlands, aus deren Boden spitze Steinsäulen wie Dolche herausragen. Sharlayans Gelehrte debattierten lei<hex:02160103>den<hex:02160103>schaft<hex:02160103>lich gerne darüber, ob der Name nicht zu einfach und umgangssprachlich war, doch wurde nie über einen neuen Namen abgestimmt, da die Liste der Namensänderungsanträge bald die Anzahl der Steinsäulen überstieg."
2162827,6140698,50,50,22,0,0,0,0,2101,81688,81188,81457,False,"Kristall-Zentrifugalreaktor","Vom Gipfel des Azys Lla blickte ich herab auf das Land, wie es dalag in seiner ganzen Schönheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Die unaufhörlich rotierende Maschine nutzte die Energie der in ihrem Inneren gefangenen Kriegstriade, um die aus den Chimärenexperimenten gewonnene Lebenskraft in synthetische Kristalle zu formen. Diese künstlichen Kristallsplitter nährten sodann die Kultivierung weiterer Chimären und gaben so Hoffnung auf die Entwicklung einer un<hex:02160103>er<hex:02160103>schöpf<hex:02160103>li<hex:02160103>chen Energiequelle."
2162828,6140704,50,50,22,0,0,0,0,2101,81689,81189,81457,False,"Biomasse-Inkubator","Vom Gipfel des Azys Lla blickte ich herab auf das Land, wie es dalag in seiner ganzen Schönheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Eine Forschungseinrichtung zur Erprobung von Chimärenspleißverfahren. Ihre Errichtung war eine der „experimentellen Vorstöße“ der Etherochemischen Versuchseinrichtung Alpha (EVA), die der Kultivierung lebender Prototypen gewidmet war. Das in der Nähe liegende Mutagenese-Areal gehört ebenfalls zum Inkubator."
2162829,6140707,50,50,22,0,0,0,0,2101,81690,81190,81457,False,"Kathedrale","Vom Gipfel des Azys Lla blickte ich herab auf das Land, wie es dalag in seiner ganzen Schönheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Eine Kathedrale im meracydischen Baustil. Aufgrund der besonderen Architektur wird vermutet, dass der Bau einem Stamm baumartiger Wesen, die sich selbst als Abkömmlinge Sephirots verstanden, als Gebetshaus diente. Um den Zusammenhang zwischen Glauben und der Beschwörung von Primae zu erforschen, verlagerten die Allager das uralte Gebäude von seinem ursprünglichen Standort auf dem südlichen Kontinent nach Azys Lla."
2162830,6906521,60,60,22,0,0,0,0,2406,81601,81101,81458,False,"Castellum Velodyna","Beim Durchstreifen des Abanischen Grenzlands gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Auf einer Brücke über den Velodyna errichtet, dient diese Befestigung den Garlearn als wichtiger Knotenpunkt für ihre Nachschubwege. Sie verbindet ihre militärischen Einrichtungen im Osten mit dem Baelsar-Wall im Westen. Inmitten der Anlage ragt ein Turm gen Himmel, an dem Luftschiffe anlegen können."
2162831,6906704,60,60,22,0,0,0,0,2406,81602,81102,81458,False,"Gyr Kehim","Beim Durchstreifen des Abanischen Grenzlands gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Ein Kloster, das vor ungefähr drei Jahrhunderten von Heimart, einem Hohepriester des Ordens der Faust, gegründet wurde. Zur Zeit der uralten Mhach-Kultur bedeutete der Name „Eigene Luftspiegelung“. Die Namensgebung lässt sich wohl mit dem Training der Mönche begründen, die ihr inneres Ich überkommen müssen, um Meister über Körper und Geist zu werden."
2162832,6906707,60,60,22,0,0,0,0,2406,81603,81103,81458,False,"Schisma","Beim Durchstreifen des Abanischen Grenzlands gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Vor langer Zeit wollte ein Mann dem Gott der Zerstörung näherkommen und begann, mit seinen Fäusten auf eine Felswand einzuschlagen. Nach jahrelangen, fast pausenlosen Schlägen war es ihm gelungen, eine große Aushöhlung im Gestein zu formen. Diese namenlose Seele wird als erster Mönch des Ordens der Faust verehrt und in seiner Höhle wurde ein Tempel errichtet."
2162833,6906712,60,60,22,0,0,0,0,2406,81604,81104,81458,False,"Castrum Oriens","Beim Durchstreifen des Abanischen Grenzlands gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Dieses Bollwerk wurde von den Garlearn ursprünglich als Stützpunkt errichtet, von dem aus der Bau des Baelsar-Walls vorangetrieben werden sollte. Nach der Siebten Katastrophe wurde es im Zuge Gaius' erneuter Invasionsbestrebungen vollständig zu einem Castrum ausgebaut. Derzeit steht es unter Kontrolle der Bruderschaft der Morgenviper und Truppen der Allianz sind darin stationiert."
2162834,6906714,60,60,22,0,0,0,0,2406,81605,81105,81458,False,"Dysterwaldt","Beim Durchstreifen des Abanischen Grenzlands gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Ein unheimliches Waldstück im Süden von Ostend. Der aus dem Timmonbach und unzähligen unterirdischen Quellen aufsteigende Wasserdampf bildet hier ständig einen dichten Nebel, der nur wenige Lichtstrahlen durchlässt, sodass es selbst zur Mittagszeit so dunkel wie am Abend ist."
2162835,6906738,60,60,22,0,0,0,0,2406,81606,81106,81458,False,"Djanan Qhat","Beim Durchstreifen des Abanischen Grenzlands gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Ein unverkennbares Bauwerk, das die Ananta aus Lehm erschufen. Unter dieser Burg verborgen liegt ein Altar, vor dem die Ananta Lakshmi verehren - ihre Göttin des Glücks und der Schönheit. Nicht verwunderlich ist daher der Name der Burg, der in der Sprache der Ananta „Bett der Mutter“ bedeutet. Zurzeit ist sie vom Qalyana-Stamm okkupiert."
2162836,6906744,60,60,22,0,0,0,0,2406,81607,81107,81458,False,"Die Spähenden Steine","Beim Durchstreifen des Abanischen Grenzlands gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Auf diesem Felsen liegt das Heimatdorf der M, des Murmelhörnchen-Stammes. Die Position gewährt den Bewohnern einen Blick auf das gesamte umliegende Territorium und weder Eindringlinge noch Beute bleiben unbemerkt. Da die Garlear Jägervölker als Wilde betrachten, ist die Zeit unter der Herrschaft des Kaiserreichs für die M eine Zeit großen Leids."
2162837,6942996,60,60,22,0,0,0,0,2407,81608,81108,81458,False,"Verborgene Tränen","Beim Durchstreifen der Zinnen gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","An diesem Schrein werden die Verstorbenen verehrt. Das Rauschen des Wasserfalls dämpft die Wehklagen und die Gischt der herabstürzenden Wassermassen kaschiert die Tränen der Trauernden. Unter garleischer Herrschaft wurden religiöse Bräuche jedoch verboten und lange Zeit war es nicht möglich, hier eine Totenandacht durchzuführen, um der Toten zu gedenken."
2162838,6943051,60,60,22,0,0,0,0,2407,81609,81109,81458,False,"Kaltherd","Beim Durchstreifen der Zinnen gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Verborgen in einem vergessenen Winkel der Zinnen liegt dieser verschlafene Weiler, dessen Nachwuchs seit jeher zu Söldnern ausgebildet wird. Da das umliegende Land arm an Schätzen ist, ziehen die Jugendlichen aus, um in der Ferne ihre Kampfkünste für bare Münze anzubieten - der bekannteste unter ihnen ist sicherlich Raubahn Aldynn, der Bulle von Ala Mhigo."
2162839,6943057,60,60,22,0,0,0,0,2407,81610,81110,81458,False,"Nyunkrepfs Rettung","Beim Durchstreifen der Zinnen gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Als die Sechste Katastrophe über Eorzea hereinbrach und ein Großteil des Kontinents überflutet wurde, baute ein Mann namens Nyunkrepf aus dem hohen Norden dieses Schiff, mit dem unzählige Seelen gerettet wurden. Durch Magie wurde es letztlich an seinen jetzigen Ruheplatz transportiert."
2162840,6943060,60,60,22,0,0,0,0,2407,81611,81111,81458,False,"Ala Gannha","Beim Durchstreifen der Zinnen gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","In den nördlichen Ausläufern der Zinnen gelegen, erblühte dieses Dorf einst dank seines Steinbruchs. Die Steine wurden in keinem geringeren Bauwerk als dem Königlichen Palast in Ala Mhigo verbaut. Solch florierende Geschäfte sind heute jedoch nur noch verblasste Erinnerungen und die Dorfbewohner sehen sich mit dem Niedergang ihrer Industrie konfrontiert."
2162841,6943071,60,60,22,0,0,0,0,2407,81612,81112,81458,False,"Specula Imperatoris","Beim Durchstreifen der Zinnen gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Nachdem das Kaiserreich Gyr Abania für sich beanspruchte, ließ es diese monströsen Türme errichten. Zum ursprünglichen Wachturm gesellte sich später, in Vorbereitung auf die nächste Phase der Invasion Eorzeas, ein Kommunikationsturm, gefolgt von einem Energieturm, um die Ultima-Waffe zu aktivieren."
2162842,6943073,60,60,22,0,0,0,0,2407,81613,81113,81458,False,"Baum der Buße","Beim Durchstreifen der Zinnen gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Läutere deinen Geist, stähle dein Fleisch, erlöse deine Seele - so lehrt es der Orden „Rhalgrs Faust“. Der Tempel wurde angelehnt an dieses Dogma errichtet, sodass Bußfertige für ihre Sünden Buße tun können. Durch sieben Jahre zermürbenden Trainings an diesem Ort erlangt man die Vergebung des Zerstörers, egal was man zuvor verbrochen hat."
2162843,6943083,60,60,22,0,0,0,0,2407,81614,81114,81458,False,"Zikkurat","Beim Durchstreifen der Zinnen gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Aufgrund der Sechsten Katastrophe geriet der Ätherfluss und somit auch das Wetter komplett aus den Fugen. Um diese Störung zu korrigieren, legten die Abkömmlinge von Amdapor und Mhach ihre Streitigkeiten bei und errichteten gemeinsam dieses Bauwerk. Es soll, so sagt man, den gewundenen Ätherstrom wieder in Harmonie bringen."
2162844,6943089,60,60,22,0,0,0,0,2407,81615,81115,81458,False,"Aufbruch","Beim Durchstreifen der Zinnen gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","In der Ver<hex:02160103>gangen<hex:02160103>heit wurden Mönche, die ihr Training im Tempel der Faust vollendeten, mit einer Zeremonie in diesem Kloster gewürdigt. Einst wimmelte es hier von Mönchen und Pilgern, doch seit der Tyrannen<hex:02160103>könig Theoderic es niederbrennen ließ, finden sich dort nur noch die Geister der Ver<hex:02160103>gangen<hex:02160103>heit."
2162845,6943900,60,60,22,0,0,0,0,2408,81616,81116,81458,False,"Ala Mhigo","Beim Durchstreifen des Fenns gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Nachdem er ganz Gyr Abania erobert hatte, ließ König Anshelm eine Festungsstadt errichten, die ihm als Bollwerk gegen Invasionsbestrebungen aus Ilsabard dienen sollte. Fertiggestellt im Jahre 1335 im Sechsten Zeitalter des Lichts, war sie ein Symbol des Widerstands, bis sie von den Garlearn besetzt und somit zu einem Symbol der Unterdrückung wurde. "
2162846,6943906,60,60,22,0,0,0,0,2408,81617,81117,81458,False,"Mhigisches Wohn<hex:02160103>viertel","Beim Durchstreifen des Fenns gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Ein Wohngebiet, das im Süden von Ala Mhigo liegt und errichtet wurde, um die wachsende Bevölkerung aufzunehmen. Als neuester Stadtteil liegt er relativ weit vom Königlichen Palast entfernt und sollte zu einem Sammelbecken für die Arbeiterschicht werden. Unter garleischer Herrschaft wurden dort all jene angesiedelt, die nicht das garleische Bürgerrecht besitzen."
2162847,6943909,60,60,22,0,0,0,0,2408,81618,81118,81458,False,"Sudwacht","Beim Durchstreifen des Fenns gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Dieser Wachturm wurde zum Schutz gegen mögliche Eindringlinge errichtet, die aus dem Wolkenmeer im Süden auftauchen könnten. Im Falle einer drohenden Gefahr alarmiert ein flammender Pfeil, der von der Spitze des Turms abgeschossen wird, diejenigen in der Festungsstadt. Die Garlear sahen keinen Nutzen darin und so stand er in den Jahren nach Ala Mhigos Fall leer."
2162848,6943913,60,60,58,0,0,0,0,2408,81619,81119,81458,False,"Platz der Verehrung","Beim Durchstreifen des Fenns gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Ein prächtiger Altar in Form einer Treppe, die hoch über den Seldsee führt. An der obersten Stelle stehen die Verehrer direkt der Statue von Rhalgr gegenüber. Einst ein Ort der Frömmigkeit, erlangte der Altar während der Herrschaft des Tyrannen<hex:02160103>königs Theoderic traurige Berühmtheit als Ort für blutige Hinrichtungen."
2162849,6943920,60,60,22,0,0,0,0,2408,81620,81120,81458,False,"Kanalisation","Beim Durchstreifen des Fenns gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Um Ala Mhigo mit Trinkwasser versorgen zu können, wurde Salzwasser aus dem Seldsee abgeleitet und destilliert. Diese Praxis wurde nach Ankunft der Garlear aufgegeben und durch Magitek-basierte Filtersysteme ersetzt. Die bis dahin verwendete Einrichtung wurde nutzlos und wird heutzutage nur noch selten betreten."
2162850,6943927,60,60,22,0,0,0,0,2408,81621,81121,81458,False,"Porta Praetoria","Beim Durchstreifen des Fenns gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Ehemals ein Kontrollpunkt auf der Hauptstraße nach Ala Mhigo, wurde dieser Ort zu einem Teil des neu errichteten Castrum Abania. Vor der Invasion der Garlear waren in diesem Gebiet viele Händler in den Nahen Osten unterwegs, doch die Karawanen der Kaufleute wichen Transporten der Armee."
2162851,6970191,60,60,22,0,0,0,0,2404,81701,81201,81459,False,"Sekiseigumi-Quartier","Beim Durchstreifen von Kugane gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Eine unauffällige Baracke bildet das Hauptquartier einer Art Polizeitruppe, die den Frieden in Kugane sichert. Mitglieder, die nicht im Dienst sind, entspannen sich oft im nahegelegenen Teehaus und wenn man seinen Blick nach oben richtet, kann man das unverschämt große Haupttor von Schloss Kugane bestaunen."
2162852,6970196,60,60,52,0,0,0,0,2404,81702,81202,81459,False,"Badehaus Bokairo","Beim Durchstreifen von Kugane gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Diese Unterkunft bietet einen traumhaften Blick auf den Ozean, doch berühmt ist sie wegen der Heilkraft, die den dortigen Thermalbecken nachgesagt wird. In den öffentlichen Bädern Hingashis baden Männer und Frauen meist zusammen und nackt, doch in einem Handelshafen wie Kugane, wo viele Kulturen auf<hex:02160103>einander<hex:02160103>treffen, werden die Gäste zum Tragen eines Badeanzugs angehalten."
