key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110
427,"Défi<hex:021D0103>: la meilleure défense...","Un grand général uldien a jadis déclaré qu'il n'y a pas de meilleure défense que l'attaque. Prenez d'assaut le camp de Zanar'ak et neutralisez l'officier Nezedd Gah mâchoire-de-diamant avant qu'il ne rassemble ses troupes pour marcher sur des territoires uldiens.","","","","",0,1,0,4314078,48,51,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,"","","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,"Enfants des sables","La tribu des U de l'Oasis oubliée, également connue sous le nom d'Enfants des sables, s'est rassemblée pour chasser. Rejoignez ces beautés sauvages alors qu'elles testent leur courage contre les vers des sables géants du Sagolii.","","","","",0,1,0,4142253,31,36,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,"Défi<hex:021D0103>: sombre futur pour le voyant","L'autel de Zanar'ak est utilisé pour prédire l'issue des batailles à venir entre Amalj'aa et Uldiens. C'est le devin Pegujj Chah le fuligineux qui est chargé de lancer les os divinatoires. Neutralisez l'augure et faites en sorte que ses prédictions ne soient plus jamais entendues.","","","","",0,1,0,4288511,49,52,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,"Chasser ou être chassé","Un groupe de guerriers Amalj'aa a pénétré sur le territoire uldien, pillant récoltes et bêtes. Boutez les envahisseurs barbares hors des terres uldiennes et renvoyez-les dans leur forteresse des montagnes.","","","","",0,1,0,4322742,49,52,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,"Escorte culturelle","Des reliques découvertes dans les ruines de la Foreuse de Byregot doivent être répertoriées à l'Oasis oubliée avant d'être acheminées jusqu'à l'Ossuaire d'Arzaneth où elles seront étudiées en détail. Escortez les torches d'acier chargées du transport de ces objets du site de fouilles à l'oasis.","","","","",0,3,0,4141188,32,37,0,0,0,0,60725,60505,0,0,4141186,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,"","","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,"Course-poursuite mortelle","Un éclaireur des Immortels a réussi à échapper aux Amalj'aa qui l'avaient attrapé alors qu'il les espionnait à Zanr'ak. Il doit se rendre à l'éthérite de Petite Ala Mhigo pour faire part de ses découvertes. Les Amalj'aa sont à ses trousses et sont prêts à tout pour éliminer cet espion. Protégez l'éclaireur à tout prix<hex:021D0103>!","","","","",0,3,0,4098130,26,31,0,0,0,0,60725,60505,0,0,4098892,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,"","","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,"Défi<hex:021D0103>: une magie maléfique","Les Immortels ont localisé un certain Maladd Chah, un sorcier amalj'aa qui serait responsable de l'assassinat de plusieurs officiers des Immortels. Mettez-lui la main dessus et faites-lui payer ses crimes.","","","","",0,1,0,4107752,32,37,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,"Mise en ordre","Lors du Fléau, l'équilibre éthéré du monde a été troublé, engendrant une myriade de phénomènes qui déroutent les botanistes et les naturalistes. Ils s'accordent en revanche sur la nécessité de rétablir cet équilibre, ce qui implique d'éradiquer les problèmes dès leur apparition, comme par exemple les lottes que l'on trouve ac<hex:02160103>tu<hex:02160103>el<hex:02160103>le<hex:02160103>ment dans le désert.","","","","",0,1,0,4108107,31,36,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,"","","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,"","","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,"","","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,"Survie du plus apte","Après des années d'ex<hex:02160103>pé<hex:02160103>ri<hex:02160103>men<hex:02160103>ta<hex:02160103>tion, les dresseurs amalj'aa ont finalement réussi à créer une race de draconides améliorée et s'apprêtent à les mettre à l'épreuve. Profitez de cette chance pour tuer plusieurs de ces créatures de guerre.","","","","",0,1,0,4106715,28,33,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,"","","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,"","","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,"","","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,"","","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,"Défi<hex:021D0103>: le borgne ravisseur","Depuis le Fléau, les ouvriers de Brumebleue parlent d'une terrible créature à un seul œil qui viendrait à la nuit tombée pour enlever les hommes endormis au camp. Arimaspe doit être traqué et exécuté avant de faire d'autres victimes.","","","","",0,1,0,4317448,49,52,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,"Basilics illicites","Le projet d'expansion de l'usine de céruleum exige que les blocs de cristaux corrompus appelés “Griffes de Dalamud” soient détruits. Néanmoins, il faut pour cela commencer par éliminer la population de basilics qui occupe les lieux.","","","","",0,1,0,4317494,49,52,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,"","","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,"Le feu aux poudres","Le céruleum est une substance hautement inflammable<hex:021D0103>; la moindre étincelle à son contact peut déclencher une explosion. Pour cette raison, Les Bons filons d'Amajina et Fils souhaitent éliminer les grenados qui s'approchent trop de son usine.","","","","",0,1,0,4317574,49,52,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,"Défi<hex:021D0103>: le drone de fer","Les ingénieurs de l'armée impériale ont développé un nouveau modèle de blindage pour leurs machines de guerre et le testent sur leurs engins magitek autopilotés. Détruisez le prototype et avec lui, cette menace potentielle.","","","","",0,1,0,4317657,49,52,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,"Pauvre hameau<hex:021D0103>: des rats qui grignotent","Les Dogues de mer, d'anciens pirates, essaient de remettre en état le moulin du hameau des Malheureuses. Aidez-les en protégeant les céréales des rats crasseux.","","Caisses de céréales","","",0,4,8,4102592,20,25,0,8,0,0,60724,60504,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,"Pauvre hameau<hex:021D0103>: des Kobolds qui saccagent","Les Dogues de mer ont vu leur hameau en recon<hex:02160103>struc<hex:02160103>tion attaqué par des Kobolds. Aidez-les en éliminant le chef kobold Ge Bu vougier du 382e ordre avant que les hommes-bêtes ne pillent tout.","","","","",0,1,8,4102658,20,25,0,0,0,0,60722,60502,0,68,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,"Pauvre hameau<hex:021D0103>: des coeurls qui battent","Des coeurls sauvages ont attaqué le hameau que les Dogues de mer se donnent du mal à remettre en état. Débarrassez-les de Tailladeur, le chef de meute.","","","","",0,1,8,4102690,20,25,0,0,0,0,60722,60502,0,68,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,"Pauvre hameau<hex:021D0103>: des buffles qui piétinent","Les Dogues de mer ont décidément bien mauvaise chance, puisque cette fois, ce sont des buffles sauvages qui ont attaqué le hameau qu'ils peinent tant à remettre en état. Débarrassez-les du buffle colosse, le chef du troupeau.","","","","",0,1,8,4102701,20,25,0,0,0,0,60722,60502,0,171,0,37,38,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,"La revanche des vers","Les vers des sables peuvent sembler être des créatures dénuées d'in<hex:02160103>tel<hex:02160103>li<hex:02160103>gence, mais ils sont apparemment tous liés les uns aux autres et ont l'air de partager un esprit commun. Cette faculté leur permet de savoir quand l'un d'entre eux est blessé ou tué. C'est ce même esprit qui les pousse à se rendre dans l'Oasis oubliée pour se venger de la tribu des U.","","","","",0,1,0,4142254,32,37,0,0,0,0,60721,60501,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,"Défi<hex:021D0103>: exécution sommaire","Les lames de cuivre cherchent des volontaires pour les aider à capturer ou tuer le capitaine de la brigade des Cadavres, Gisfrid le transgresseur.","","","","",0,1,0,4164724,28,33,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,"Ingénierie inversée","Un expert en ingénierie employé par Amajina et Fils cherche à découvrir les secrets des moteurs au céruleum qui alimentent les machines de guerre de l'Empire. Il offre une grasse récompense à quiconque lui apportera des pièces de ces moteurs, quel que soit leur état.","Livrer des pièces de moteur à l'ingénieur","Pièces livrées","","",0,2,0,4303058,49,52,2001052,1,0,0,60723,60503,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,"Un loup pour l'homme","Une meute de loups des neiges affamés a quitté son terrain de chasse habituel et représente une menace pour les riverains de l'Observatoire. Repoussez la meute vers les montagnes avant qu'il n'y ait d'autres victimes.","","","","",0,1,0,4257879,35,40,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,"","","","","","",0,1,0,4257920,35,40,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,"","","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,"Défi<hex:021D0103>: tondre le mouton noir","Une légende des bergers du Coerthas raconte que le mouton Dunstan le duveteux aurait une laine aussi noire que la nuit et aussi douce que les nuages. Le problème, c'est que personne n'a encore réussi à tondre la bête, et ceux qui ont essayé y ont laissé un doigt ou deux. Si un brave pouvait neutraliser la bête, il serait grassement récompensé.","","","","",0,1,0,4257948,36,41,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,"Défi<hex:021D0103>: cric, crac, croc<hex:021D0103>!","Nombreux sont les irres<hex:02160103>pon<hex:02160103>sa<hex:02160103>bles qui relâchent dans la nature des animaux de compagnie devenus trop encombrants. C'est le cas de ce gavial, un crocodile abandonné par ses maîtres et devenu immense. Neutralisez le reptile avant qu'il ne tue davantage de riverains.","","","","",0,1,0,4284060,35,40,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,"Conte d'hiver","Le manque de nourriture des froides montagnes d'Abalathia a poussé un groupe de goobbues affamés à descendre vers les zones peuplées des Hautes terres du Coerthas central. Neutralisez-les avant qu'ils ne provoquent de graves dégâts.","","","","",0,1,0,4265965,36,41,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,"Prier sa bonne étoile","Des dragons ont attaqué l'Observatoire alors que ses astronomes étaient en train de transférer leurs registres d'observation dans la librairie souterraine. Ils ont besoin d'aide pour repousser l'attaque tout en protégeant les précieux recueils des flammes des eibis azurés.","","Registres restants","","",0,4,0,4316817,35,40,0,8,0,0,60724,60504,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,"Imbroglio avec crocos","Un livreur en route pour la Tête du dragon a vu son chemin entravé par des crocodiles sauvages, et n'ose faire un détour loin du chemin de peur de rencontrer des monstres encore plus féroces. Tant que les crocodiles bloquent le passage, le pauvre homme ne pourra pas atteindre sa destination.","","","","",0,1,0,4262481,36,41,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,"","","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,"Dans la gueule du piège","Blessée au pied par un piège de fer, une sentinelle de la famille Fortemps est poursuivie par une meute de loups attirée par l'odeur de son sang. Sans aide, elle n'arrivera jamais à regagner Ishgard en vie.","","Sentinelle des Fortemps blessée","","",0,4,0,4265873,38,43,0,8,0,0,60724,60504,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,"Pillards à corne rouge","Un groupe d'ogres corne-rouge a quitté son repaire dans les montagnes pour attaquer les villages. Non seulement ils volent leur nourriture mais ils kidnappent aussi femmes et enfants. Les pauvres fermiers n'ont aucun moyen d'arrêter ces créatures venues du néant, leur destin dépend donc du bon vouloir des étrangers.","","","","",0,1,0,4257971,38,43,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,"","","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
